id_local,id_osm,code_com_d,ame_d,sens_d,local_d,statut_d,code_com_g,ame_g,sens_g,statut_g,date_maj
id_loc922162879,way/922162879,34337,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34337,AUTRE,UNIDIRECTIONNEL,EN SERVICE,2021-03-25
id_loc371765172,way/371765172,34337,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34337,AUCUN,,EN SERVICE,2015-09-21
id_loc779925272,way/779925272,34337,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34337,AUCUN,,EN SERVICE,2024-10-07
id_loc159070740,way/159070740,34337,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34337,AUCUN,,EN SERVICE,2020-03-10
id_loc31450106,way/31450106,34337,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34337,AUCUN,,EN SERVICE,2020-12-11
id_loc299746459,way/299746459,34172,PISTE CYCLABLE,UNIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2017-12-28
id_loc299746458,way/299746458,34172,PISTE CYCLABLE,UNIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2020-04-28
id_loc249922254,way/249922254,34172,PISTE CYCLABLE,UNIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2024-08-11
id_loc249922244,way/249922244,34172,PISTE CYCLABLE,UNIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2017-10-10
id_loc145183541,way/145183541,34172,PISTE CYCLABLE,UNIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2022-11-14
id_loc249922247,way/249922247,34172,PISTE CYCLABLE,UNIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2022-10-05
id_loc531417253,way/531417253,34172,PISTE CYCLABLE,UNIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2019-09-07
id_loc249922248,way/249922248,34172,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2017-10-10
id_loc299115993,way/299115993,34172,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2015-10-10
id_loc936434029,way/936434029,34172,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2021-08-09
id_loc249860704,way/249860704,34172,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2021-02-05
id_loc249860701,way/249860701,34172,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2020-06-27
id_loc936434022,way/936434022,34172,AUTRE,UNIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUTRE,UNIDIRECTIONNEL,EN SERVICE,2021-04-28
id_loc936434019,way/936434019,34172,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2021-04-28
id_loc132931042,way/132931042,34172,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2021-04-29
id_loc804657946,way/804657946,34172,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2020-06-16
id_loc804657945,way/804657945,34172,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2020-06-16
id_loc374829531,way/374829531,34172,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2020-06-16
id_loc374829548,way/374829548,34172,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2024-04-22
id_loc374829546,way/374829546,34172,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2020-06-16
id_loc374829491,way/374829491,34172,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2020-06-16
id_loc256803298,way/256803298,34172,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUTRE,UNIDIRECTIONNEL,EN SERVICE,2024-02-28
id_loc374829492,way/374829492,34172,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2023-10-24
id_loc936434025,way/936434025,34172,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2021-04-28
id_loc250644327,way/250644327,34172,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2021-03-18
id_loc936434028,way/936434028,34172,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2021-04-28
id_loc936434023,way/936434023,34172,AUTRE,UNIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUTRE,UNIDIRECTIONNEL,EN SERVICE,2021-04-28
id_loc936434024,way/936434024,34172,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2021-04-28
id_loc936434020,way/936434020,34172,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2021-04-28
id_loc936434021,way/936434021,34172,AUTRE,UNIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUTRE,UNIDIRECTIONNEL,EN SERVICE,2021-04-28
id_loc936434017,way/936434017,34172,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2021-04-28
id_loc249860705,way/249860705,34172,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2020-06-27
id_loc200513276,way/200513276,34172,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2024-04-22
id_loc200513265,way/200513265,34172,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2021-04-28
id_loc249860703,way/249860703,34172,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2020-06-27
id_loc200516239,way/200516239,34172,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2016-01-29
id_loc299115992,way/299115992,34172,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2021-04-28
id_loc200513267,way/200513267,34172,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2014-08-20
id_loc250644326,way/250644326,34172,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2022-05-11
id_loc687931874,way/687931874,34172,AUTRE,UNIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34172,AUCUN,,EN SERVICE,2023-08-29
id_loc378155801,way/378155801,34172,BANDE CYCLABLE,UNIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34172,AUCUN,,EN SERVICE,2023-01-12
id_loc249807275,way/249807275,34172,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2022-12-30
id_loc249860702,way/249860702,34172,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2020-06-27
id_loc249860709,way/249860709,34172,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2021-06-03
id_loc284414448,way/284414448,34172,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2014-05-26
id_loc36197327,way/36197327,34172,BANDE CYCLABLE,UNIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34172,BANDE CYCLABLE,UNIDIRECTIONNEL,EN SERVICE,2024-02-26
id_loc284414454,way/284414454,34172,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2014-05-26
id_loc284414446,way/284414446,34172,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2014-05-26
id_loc284414450,way/284414450,34172,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2014-05-26
id_loc284414451,way/284414451,34172,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2019-03-14
id_loc284414453,way/284414453,34172,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2014-05-26
id_loc284414452,way/284414452,34172,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2019-03-14
id_loc284414445,way/284414445,34172,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2014-05-26
id_loc120653905,way/120653905,34172,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2019-03-14
id_loc120636906,way/120636906,34172,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2024-07-15
id_loc86340257,way/86340257,34172,VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2024-08-14
id_loc378155802,way/378155802,34172,BANDE CYCLABLE,UNIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34172,AUCUN,,EN SERVICE,2021-08-06
id_loc378155803,way/378155803,34172,BANDE CYCLABLE,UNIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34172,AUCUN,,EN SERVICE,2023-01-12
id_loc25701675,way/25701675,34172,BANDE CYCLABLE,UNIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34172,AUCUN,,EN SERVICE,2021-08-06
id_loc378155799,way/378155799,34172,BANDE CYCLABLE,UNIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34172,AUCUN,,EN SERVICE,2023-11-12
id_loc378155800,way/378155800,34172,BANDE CYCLABLE,UNIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34172,AUCUN,,EN SERVICE,2023-01-12
id_loc378155797,way/378155797,34172,BANDE CYCLABLE,UNIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34172,AUCUN,,EN SERVICE,2023-11-12
id_loc378155793,way/378155793,34172,BANDE CYCLABLE,UNIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34172,AUCUN,,EN SERVICE,2023-11-12
id_loc1222939093,way/1222939093,34172,BANDE CYCLABLE,UNIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34172,AUCUN,,EN SERVICE,2023-11-12
id_loc378155796,way/378155796,34172,BANDE CYCLABLE,UNIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34172,AUCUN,,EN SERVICE,2022-05-11
id_loc378155798,way/378155798,34172,BANDE CYCLABLE,UNIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34172,BANDE CYCLABLE,UNIDIRECTIONNEL,EN SERVICE,2021-08-06
id_loc1118601214,way/1118601214,34172,BANDE CYCLABLE,UNIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34172,BANDE CYCLABLE,UNIDIRECTIONNEL,EN SERVICE,2022-12-01
id_loc551895652,way/551895652,34172,PISTE CYCLABLE,UNIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2018-01-09
id_loc551895651,way/551895651,34172,PISTE CYCLABLE,UNIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2018-01-09
id_loc294836402,way/294836402,34172,PISTE CYCLABLE,UNIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2024-08-26
id_loc374829525,way/374829525,34172,PISTE CYCLABLE,UNIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2024-08-26
id_loc570348779,way/570348779,34095,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34095,AUCUN,,EN SERVICE,2018-03-16
id_loc922162877,way/922162877,34337,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34337,AUCUN,,EN SERVICE,2021-03-25
id_loc922162876,way/922162876,34337,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34337,AUTRE,UNIDIRECTIONNEL,EN SERVICE,2021-03-25
id_loc507582472,way/507582472,34337,AUTRE,UNIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34337,AUCUN,,EN SERVICE,2023-06-02
id_loc922162882,way/922162882,34337,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34337,AUCUN,,EN SERVICE,2022-09-07
id_loc922162880,way/922162880,34337,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34337,AUCUN,,EN SERVICE,2021-03-25
id_loc922162878,way/922162878,34337,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34337,AUTRE,UNIDIRECTIONNEL,EN SERVICE,2021-03-25
id_loc374829550,way/374829550,34172,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,UNIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2022-03-23
id_loc436846669,way/436846669,34270,BANDE CYCLABLE,UNIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34270,AUCUN,,EN SERVICE,2021-05-12
id_loc371706342,way/371706342,34337,VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34337,AUCUN,,EN SERVICE,2023-06-15
id_loc57792689,way/57792689,34337,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34337,AUCUN,,EN SERVICE,2014-06-04
id_loc286237409,way/286237409,34337,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34337,AUCUN,,EN SERVICE,2014-06-04
id_loc57817369,way/57817369,34337,VOIE VERTE,BIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34337,AUCUN,,EN SERVICE,2023-12-05
id_loc286234267,way/286234267,34337,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34337,AUCUN,,EN SERVICE,2023-06-25
id_loc1228817675,way/1228817675,34337,VOIE VERTE,BIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34337,AUCUN,,EN SERVICE,2023-12-05
id_loc977988482,way/977988482,34172,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2024-08-26
id_loc977988467,way/977988467,34172,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2021-08-30
id_loc644034306,way/644034306,34172,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,UNIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2024-08-26
id_loc142216556,way/142216556,34172,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2015-10-11
id_loc374829530,way/374829530,34172,PISTE CYCLABLE,UNIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2023-05-06
id_loc374829536,way/374829536,34172,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,UNIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2015-10-11
id_loc374829527,way/374829527,34172,PISTE CYCLABLE,UNIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2015-10-11
id_loc374829543,way/374829543,34172,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,UNIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2015-10-11
id_loc58079934,way/58079934,34172,PISTE CYCLABLE,UNIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2022-12-18
id_loc298749313,way/298749313,34172,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,UNIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2022-12-18
id_loc374829538,way/374829538,34172,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2015-10-11
id_loc298749314,way/298749314,34172,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2022-12-15
id_loc130040828,way/130040828,34172,PISTE CYCLABLE,UNIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2022-12-15
id_loc298749315,way/298749315,34172,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2022-03-23
id_loc58079962,way/58079962,34172,PISTE CYCLABLE,UNIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2022-12-15
id_loc327608486,way/327608486,34123,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34123,AUCUN,,EN SERVICE,2024-02-02
id_loc1241233811,way/1241233811,34172,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34172,AUCUN,,EN SERVICE,2024-01-20
id_loc209345338,way/209345338,34172,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34172,AUCUN,,EN SERVICE,2024-01-20
id_loc1241233810,way/1241233810,34172,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2024-01-20
id_loc1241233812,way/1241233812,34172,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34172,AUCUN,,EN SERVICE,2024-01-20
id_loc97078649,way/97078649,34172,AUCUN,,,EN SERVICE,34172,AUTRE,UNIDIRECTIONNEL,EN SERVICE,2021-08-06
id_loc9501969,way/9501969,34172,BANDE CYCLABLE,UNIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34172,AUCUN,,EN SERVICE,2021-09-07
id_loc22957690,way/22957690,34172,AUCUN,,,EN SERVICE,34172,AUTRE,UNIDIRECTIONNEL,EN SERVICE,2021-08-06
id_loc311266243,way/311266243,34172,PISTE CYCLABLE,UNIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2019-03-14
id_loc132932581,way/132932581,34172,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2015-10-11
id_loc511920377,way/511920377,34172,BANDE CYCLABLE,UNIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34172,AUCUN,,EN SERVICE,2024-03-06
id_loc256041738,way/256041738,34172,BANDE CYCLABLE,UNIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34172,AUCUN,,EN SERVICE,2024-03-06
id_loc26598565,way/26598565,34172,PISTE CYCLABLE,UNIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2019-03-14
id_loc362806369,way/362806369,34123,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34123,AUCUN,,EN SERVICE,2015-07-28
id_loc1086297056,way/1086297056,34337,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34337,AUCUN,,EN SERVICE,2022-08-14
id_loc1086297055,way/1086297055,34337,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34337,AUCUN,,EN SERVICE,2022-08-14
id_loc1081264635,way/1081264635,34337,RAMPE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34337,AUCUN,,EN SERVICE,2024-03-10
id_loc277039814,way/277039814,34116,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34116,AUTRE,UNIDIRECTIONNEL,EN SERVICE,2021-03-29
id_loc277527226,way/277527226,34116,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34116,AUTRE,UNIDIRECTIONNEL,EN SERVICE,2021-03-29
id_loc231705898,way/231705898,34172,BANDE CYCLABLE,UNIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34172,AUCUN,,EN SERVICE,2024-05-17
id_loc853522506,way/853522506,34116,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34116,AUCUN,,EN SERVICE,2021-03-29
id_loc988674340,way/988674340,34116,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34116,AUTRE,UNIDIRECTIONNEL,EN SERVICE,2022-03-28
id_loc1221327507,way/1221327507,34116,BANDE CYCLABLE,UNIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34116,AUCUN,,EN SERVICE,2023-11-05
id_loc423103613,way/423103613,34270,AUTRE,UNIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34270,AUCUN,,EN SERVICE,2022-12-25
id_loc423103612,way/423103612,34172,AUTRE,UNIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34172,AUCUN,,EN SERVICE,2024-09-16
id_loc924865240,way/924865240,34270,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34270,AUCUN,,EN SERVICE,2021-04-01
id_loc44491097,way/44491097,34270,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34270,AUCUN,,EN SERVICE,2023-01-17
id_loc924859839,way/924859839,34270,VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34270,AUCUN,,EN SERVICE,2021-07-12
id_loc133753948,way/133753948,34270,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34270,AUTRE,UNIDIRECTIONNEL,EN SERVICE,2023-01-18
id_loc128788376,way/128788376,34123,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34123,AUCUN,,EN SERVICE,2011-09-03
id_loc1020853308,way/1020853308,34123,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34123,AUCUN,,EN SERVICE,2022-01-13
id_loc25893362,way/25893362,34172,BANDE CYCLABLE,UNIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34172,AUCUN,,EN SERVICE,2022-12-30
id_loc1196092675,way/1196092675,34202,BANDE CYCLABLE,UNIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34202,AUTRE,UNIDIRECTIONNEL,EN SERVICE,2023-08-08
id_loc1196092674,way/1196092674,34202,BANDE CYCLABLE,UNIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34202,AUTRE,UNIDIRECTIONNEL,EN SERVICE,2023-08-08
id_loc128788368,way/128788368,34123,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34123,AUCUN,,EN SERVICE,2021-09-28
id_loc1239054136,way/1239054136,34259,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34259,AUCUN,,EN SERVICE,2024-03-29
id_loc1051326447,way/1051326447,34116,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34116,AUCUN,,EN SERVICE,2022-05-18
id_loc1246269364,way/1246269364,34179,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34179,AUCUN,,EN SERVICE,2024-02-05
id_loc1246065695,way/1246065695,34179,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34179,AUCUN,,EN SERVICE,2024-02-09
id_loc483413249,way/483413249,34172,AUCUN,UNIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34172,BANDE CYCLABLE,UNIDIRECTIONNEL,EN SERVICE,2022-12-30
id_loc872338942,way/872338942,34172,AUCUN,,,EN SERVICE,34172,BANDE CYCLABLE,UNIDIRECTIONNEL,EN SERVICE,2023-10-26
